id;membership_id;invoice_date;amount_due
114234;8104;1999-03-01;45
114235;8104;2000-03-01;45
114236;8104;2001-03-01;45
114237;8104;2002-03-01;45
114238;8104;2003-03-01;45
114239;8104;2004-03-01;45
114240;8104;2005-03-01;45
114241;8104;2006-03-01;45
114242;8104;2007-03-01;45
114243;8104;2008-03-01;45
114244;8104;2009-03-01;45
114245;8104;2010-03-01;45
114246;8104;2011-03-01;45
114247;8104;2012-03-01;45
114248;8104;2013-03-01;45
114249;8104;2014-03-01;45
114250;8104;2015-03-01;45
114251;8104;2016-03-01;45
114252;8104;2017-03-01;45
114253;8104;2018-03-01;45
114254;8105;2012-03-01;45
114255;8105;2013-03-01;45
114256;8105;2014-03-01;45
114257;8105;2015-03-01;45
114258;8105;2016-03-01;45
114259;8105;2017-03-01;45
114260;8105;2018-03-01;45
114261;8106;1990-03-01;45
114262;8106;1991-03-01;45
114263;8106;1992-03-01;45
114264;8106;1993-03-01;45
114265;8106;1994-03-01;45
114266;8106;1995-03-01;45
114267;8107;2017-03-01;0
114268;8107;2018-03-01;0
114269;8108;2015-03-01;45
114270;8108;2016-03-01;45
114271;8108;2017-03-01;45
114272;8108;2018-03-01;45
114273;8109;2006-03-01;45
114274;8109;2007-03-01;45
114275;8109;2008-03-01;45
114276;8109;2009-03-01;45
114277;8109;2010-03-01;45
114278;8110;1998-03-01;45
114279;8110;1999-03-01;45
114280;8110;2000-03-01;45
114281;8111;2010-03-01;0
114282;8111;2011-03-01;0
114283;8111;2012-03-01;0
114284;8111;2013-03-01;0
114285;8111;2014-03-01;0
114286;8111;2015-03-01;0
114287;8111;2016-03-01;0
114288;8111;2017-03-01;0
114289;8111;2018-03-01;0
114290;8112;2013-03-01;45
114291;8112;2014-03-01;45
114292;8112;2015-03-01;45
114293;8112;2016-03-01;45
114294;8112;2017-03-01;45
114295;8112;2018-03-01;45
114296;8113;2010-03-01;20
114297;8113;2011-03-01;20
114298;8113;2012-03-01;20
114299;8113;2013-03-01;20
114300;8113;2014-03-01;20
114301;8113;2015-03-01;20
114302;8113;2016-03-01;20
114303;8113;2017-03-01;20
114304;8113;2018-03-01;20
114305;8114;2017-03-01;45
114306;8114;2018-03-01;45
114307;8115;1995-03-01;45
114308;8115;1996-03-01;45
114309;8115;1997-03-01;45
114310;8115;1998-03-01;45
114311;8115;1999-03-01;45
114312;8115;2000-03-01;45
114313;8115;2001-03-01;45
114314;8115;2002-03-01;45
114315;8115;2003-03-01;45
114316;8115;2004-03-01;45
114317;8115;2005-03-01;45
114318;8115;2006-03-01;45
114319;8115;2007-03-01;45
114320;8115;2008-03-01;45
114321;8115;2009-03-01;45
114322;8115;2010-03-01;45
114323;8115;2011-03-01;45
114324;8115;2012-03-01;45
114325;8115;2013-03-01;45
114326;8115;2014-03-01;45
114327;8115;2015-03-01;45
114328;8115;2016-03-01;45
114329;8115;2017-03-01;45
114330;8115;2018-03-01;45
114331;8116;2003-03-01;45
114332;8116;2004-03-01;45
114333;8116;2005-03-01;45
114334;8116;2006-03-01;45
114335;8116;2007-03-01;45
114336;8116;2008-03-01;45
114337;8116;2009-03-01;45
114338;8116;2010-03-01;45
114339;8116;2011-03-01;45
114340;8116;2012-03-01;45
114341;8116;2013-03-01;45
114342;8116;2014-03-01;45
114343;8116;2015-03-01;45
114344;8116;2016-03-01;45
114345;8116;2017-03-01;45
114346;8116;2018-03-01;45
114347;8117;1989-03-01;45
114348;8117;1990-03-01;45
114349;8117;1991-03-01;45
114350;8117;1992-03-01;45
114351;8117;1993-03-01;45
114352;8117;1994-03-01;45
114353;8117;1995-03-01;45
114354;8117;1996-03-01;45
114355;8117;1997-03-01;45
114356;8117;1998-03-01;45
114357;8117;1999-03-01;45
114358;8117;2000-03-01;45
114359;8117;2001-03-01;45
114360;8117;2002-03-01;45
114361;8117;2003-03-01;45
114362;8117;2004-03-01;45
114363;8117;2005-03-01;45
114364;8117;2006-03-01;45
114365;8117;2007-03-01;45
114366;8117;2008-03-01;45
114367;8117;2009-03-01;45
114368;8117;2010-03-01;45
114369;8117;2011-03-01;45
114370;8117;2012-03-01;45
114371;8117;2013-03-01;45
114372;8117;2014-03-01;45
114373;8117;2015-03-01;45
114374;8117;2016-03-01;45
114375;8117;2017-03-01;45
114376;8117;2018-03-01;45
114377;8118;1984-03-01;45
114378;8118;1985-03-01;45
114379;8118;1986-03-01;45
114380;8118;1987-03-01;45
114381;8118;1988-03-01;45
114382;8118;1989-03-01;45
114383;8118;1990-03-01;45
114384;8118;1991-03-01;45
114385;8118;1992-03-01;45
114386;8118;1993-03-01;45
114387;8118;1994-03-01;45
114388;8118;1995-03-01;45
114389;8118;1996-03-01;45
114390;8118;1997-03-01;45
114391;8118;1998-03-01;45
114392;8118;1999-03-01;45
114393;8118;2000-03-01;45
114394;8118;2001-03-01;45
114395;8118;2002-03-01;45
114396;8118;2003-03-01;45
114397;8118;2004-03-01;45
114398;8118;2005-03-01;45
114399;8118;2006-03-01;45
114400;8118;2007-03-01;45
114401;8118;2008-03-01;45
114402;8118;2009-03-01;45
114403;8118;2010-03-01;45
114404;8118;2011-03-01;45
114405;8118;2012-03-01;45
114406;8118;2013-03-01;45
114407;8118;2014-03-01;45
114408;8118;2015-03-01;45
114409;8118;2016-03-01;45
114410;8118;2017-03-01;45
114411;8118;2018-03-01;45
114412;8119;1994-03-01;45
114413;8119;1995-03-01;45
114414;8119;1996-03-01;45
114415;8119;1997-03-01;45
114416;8120;2003-03-01;0
114417;8120;2004-03-01;0
114418;8120;2005-03-01;0
114419;8120;2006-03-01;0
114420;8120;2007-03-01;0
114421;8120;2008-03-01;0
114422;8120;2009-03-01;0
114423;8120;2010-03-01;0
114424;8120;2011-03-01;0
114425;8120;2012-03-01;0
114426;8120;2013-03-01;0
114427;8120;2014-03-01;0
114428;8120;2015-03-01;0
114429;8120;2016-03-01;0
114430;8120;2017-03-01;0
114431;8120;2018-03-01;0
114432;8121;2017-03-01;25
114433;8121;2018-03-01;25
114434;8122;2009-03-01;45
114435;8122;2010-03-01;45
114436;8122;2011-03-01;45
114437;8122;2012-03-01;45
114438;8122;2013-03-01;45
114439;8122;2014-03-01;45
114440;8122;2015-03-01;45
114441;8122;2016-03-01;45
114442;8122;2017-03-01;45
114443;8122;2018-03-01;45
114444;8123;1989-03-01;45
114445;8123;1990-03-01;45
114446;8123;1991-03-01;45
114447;8123;1992-03-01;45
114448;8123;1993-03-01;45
114449;8123;1994-03-01;45
114450;8123;1995-03-01;45
114451;8123;1996-03-01;45
114452;8123;1997-03-01;45
114453;8123;1998-03-01;45
114454;8123;1999-03-01;45
114455;8123;2000-03-01;45
114456;8123;2001-03-01;45
114457;8123;2002-03-01;45
114458;8123;2003-03-01;45
114459;8123;2004-03-01;45
114460;8123;2005-03-01;45
114461;8123;2006-03-01;45
114462;8123;2007-03-01;45
114463;8123;2008-03-01;45
114464;8123;2009-03-01;45
114465;8123;2010-03-01;45
114466;8123;2011-03-01;45
114467;8123;2012-03-01;45
114468;8123;2013-03-01;45
114469;8123;2014-03-01;45
114470;8123;2015-03-01;45
114471;8123;2016-03-01;45
114472;8123;2017-03-01;45
114473;8123;2018-03-01;45
114474;8124;1967-03-01;25
114475;8124;1968-03-01;25
114476;8124;1969-03-01;25
114477;8124;1970-03-01;25
114478;8124;1971-03-01;25
114479;8124;1972-03-01;25
114480;8124;1973-03-01;25
114481;8124;1974-03-01;25
114482;8124;1975-03-01;25
114483;8124;1976-03-01;25
114484;8124;1977-03-01;25
114485;8124;1978-03-01;25
114486;8124;1979-03-01;25
114487;8124;1980-03-01;25
114488;8124;1981-03-01;25
114489;8124;1982-03-01;25
114490;8124;1983-03-01;25
114491;8124;1984-03-01;25
114492;8124;1985-03-01;25
114493;8124;1986-03-01;25
114494;8124;1987-03-01;25
114495;8124;1988-03-01;25
114496;8124;1989-03-01;25
114497;8124;1990-03-01;25
114498;8124;1991-03-01;25
114499;8124;1992-03-01;25
114500;8124;1993-03-01;25
114501;8124;1994-03-01;25
114502;8124;1995-03-01;25
114503;8124;1996-03-01;25
114504;8124;1997-03-01;25
114505;8124;1998-03-01;25
114506;8124;1999-03-01;25
114507;8124;2000-03-01;25
114508;8124;2001-03-01;25
114509;8124;2002-03-01;25
114510;8124;2003-03-01;25
114511;8124;2004-03-01;25
114512;8124;2005-03-01;25
114513;8124;2006-03-01;25
114514;8124;2007-03-01;25
114515;8124;2008-03-01;25
114516;8124;2009-03-01;25
114517;8124;2010-03-01;25
114518;8124;2011-03-01;25
114519;8124;2012-03-01;25
114520;8124;2013-03-01;25
114521;8124;2014-03-01;25
114522;8124;2015-03-01;25
114523;8124;2016-03-01;25
114524;8124;2017-03-01;25
114525;8124;2018-03-01;25
114526;8125;1997-03-01;45
114527;8125;1998-03-01;45
114528;8125;1999-03-01;45
114529;8125;2000-03-01;45
114530;8125;2001-03-01;45
114531;8125;2002-03-01;45
114532;8125;2003-03-01;45
114533;8125;2004-03-01;45
114534;8125;2005-03-01;45
114535;8125;2006-03-01;45
114536;8125;2007-03-01;45
114537;8125;2008-03-01;45
114538;8125;2009-03-01;45
114539;8125;2010-03-01;45
114540;8125;2011-03-01;45
114541;8125;2012-03-01;45
114542;8125;2013-03-01;45
114543;8125;2014-03-01;45
114544;8125;2015-03-01;45
114545;8125;2016-03-01;45
114546;8125;2017-03-01;45
114547;8125;2018-03-01;45
114548;8127;1997-03-01;45
114549;8127;1998-03-01;45
114550;8127;1999-03-01;45
114551;8127;2000-03-01;45
114552;8127;2001-03-01;45
114553;8127;2002-03-01;45
114554;8127;2003-03-01;45
114555;8127;2004-03-01;45
114556;8127;2005-03-01;45
114557;8127;2006-03-01;45
114558;8127;2007-03-01;45
114559;8127;2008-03-01;45
114560;8127;2009-03-01;45
114561;8127;2010-03-01;45
114562;8127;2011-03-01;45
114563;8127;2012-03-01;45
114564;8127;2013-03-01;45
114565;8127;2014-03-01;45
114566;8127;2015-03-01;45
114567;8127;2016-03-01;45
114568;8127;2017-03-01;45
114569;8127;2018-03-01;45
114570;8128;2017-03-01;15
114571;8128;2018-03-01;15
114572;8129;2005-03-01;45
114573;8129;2006-03-01;45
114574;8129;2007-03-01;45
114575;8129;2008-03-01;45
114576;8129;2009-03-01;45
114577;8129;2010-03-01;45
114578;8129;2011-03-01;45
114579;8129;2012-03-01;45
114580;8130;1983-03-01;45
114581;8130;1984-03-01;45
114582;8130;1985-03-01;45
114583;8130;1986-03-01;45
114584;8130;1987-03-01;45
114585;8130;1988-03-01;45
114586;8130;1989-03-01;45
114587;8130;1990-03-01;45
114588;8130;1991-03-01;45
114589;8130;1992-03-01;45
114590;8130;1993-03-01;45
114591;8130;1994-03-01;45
114592;8130;1995-03-01;45
114593;8130;1996-03-01;45
114594;8130;1997-03-01;45
114595;8130;1998-03-01;45
114596;8130;1999-03-01;45
114597;8130;2000-03-01;45
114598;8130;2001-03-01;45
114599;8130;2002-03-01;45
114600;8130;2003-03-01;45
114601;8130;2004-03-01;45
114602;8130;2005-03-01;45
114603;8130;2006-03-01;45
114604;8130;2007-03-01;45
114605;8130;2008-03-01;45
114606;8130;2009-03-01;45
114607;8130;2010-03-01;45
114608;8130;2011-03-01;45
114609;8130;2012-03-01;45
114610;8130;2013-03-01;45
114611;8130;2014-03-01;45
114612;8130;2015-03-01;45
114613;8130;2016-03-01;45
114614;8130;2017-03-01;45
114615;8130;2018-03-01;45
114616;8131;1997-03-01;25
114617;8131;1998-03-01;25
114618;8131;1999-03-01;25
114619;8131;2000-03-01;25
114620;8131;2001-03-01;25
114621;8131;2002-03-01;25
114622;8131;2003-03-01;25
114623;8131;2004-03-01;25
114624;8131;2005-03-01;25
114625;8131;2006-03-01;25
114626;8131;2007-03-01;25
114627;8131;2008-03-01;25
114628;8131;2009-03-01;25
114629;8131;2010-03-01;25
114630;8131;2011-03-01;25
114631;8131;2012-03-01;25
114632;8131;2013-03-01;25
114633;8131;2014-03-01;25
114634;8131;2015-03-01;25
114635;8131;2016-03-01;25
114636;8131;2017-03-01;25
114637;8131;2018-03-01;25
114638;8132;1990-03-01;45
114639;8132;1991-03-01;45
114640;8132;1992-03-01;45
114641;8132;1993-03-01;45
114642;8132;1994-03-01;45
114643;8132;1995-03-01;45
114644;8132;1996-03-01;45
114645;8132;1997-03-01;45
114646;8132;1998-03-01;45
114647;8132;1999-03-01;45
114648;8132;2000-03-01;45
114649;8132;2001-03-01;45
114650;8132;2002-03-01;45
114651;8132;2003-03-01;45
114652;8132;2004-03-01;45
114653;8132;2005-03-01;45
114654;8132;2006-03-01;45
114655;8132;2007-03-01;45
114656;8132;2008-03-01;45
114657;8132;2009-03-01;45
114658;8132;2010-03-01;45
114659;8132;2011-03-01;45
114660;8132;2012-03-01;45
114661;8132;2013-03-01;45
114662;8132;2014-03-01;45
114663;8132;2015-03-01;45
114664;8132;2016-03-01;45
114665;8132;2017-03-01;45
114666;8132;2018-03-01;45
114667;8133;2003-03-01;45
114668;8133;2004-03-01;45
114669;8133;2005-03-01;45
114670;8133;2006-03-01;45
114671;8133;2007-03-01;45
114672;8133;2008-03-01;45
114673;8133;2009-03-01;45
114674;8133;2010-03-01;45
114675;8133;2011-03-01;45
114676;8133;2012-03-01;45
114677;8133;2013-03-01;45
114678;8133;2014-03-01;45
114679;8133;2015-03-01;45
114680;8133;2016-03-01;45
114681;8133;2017-03-01;45
114682;8133;2018-03-01;45
114683;8135;1983-03-01;45
114684;8135;1984-03-01;45
114685;8135;1985-03-01;45
114686;8135;1986-03-01;45
114687;8135;1987-03-01;45
114688;8135;1988-03-01;45
114689;8135;1989-03-01;45
114690;8135;1990-03-01;45
114691;8135;1991-03-01;45
114692;8135;1992-03-01;45
114693;8135;1993-03-01;45
114694;8135;1994-03-01;45
114695;8135;1995-03-01;45
114696;8135;1996-03-01;45
114697;8135;1997-03-01;45
114698;8135;1998-03-01;45
114699;8135;1999-03-01;45
114700;8135;2000-03-01;45
114701;8135;2001-03-01;45
114702;8135;2002-03-01;45
114703;8135;2003-03-01;45
114704;8135;2004-03-01;45
114705;8135;2005-03-01;45
114706;8135;2006-03-01;45
114707;8135;2007-03-01;45
114708;8135;2008-03-01;45
114709;8135;2009-03-01;45
114710;8135;2010-03-01;45
114711;8135;2011-03-01;45
114712;8135;2012-03-01;45
114713;8135;2013-03-01;45
114714;8135;2014-03-01;45
114715;8135;2015-03-01;45
114716;8135;2016-03-01;45
114717;8135;2017-03-01;45
114718;8135;2018-03-01;45
114719;8136;1986-03-01;45
114720;8136;1987-03-01;45
114721;8136;1988-03-01;45
114722;8136;1989-03-01;45
114723;8136;1990-03-01;45
114724;8136;1991-03-01;45
114725;8136;1992-03-01;45
114726;8136;1993-03-01;45
114727;8136;1994-03-01;45
114728;8136;1995-03-01;45
114729;8136;1996-03-01;45
114730;8136;1997-03-01;45
114731;8136;1998-03-01;45
114732;8136;1999-03-01;45
114733;8136;2000-03-01;45
114734;8136;2001-03-01;45
114735;8136;2002-03-01;45
114736;8136;2003-03-01;45
114737;8136;2004-03-01;45
114738;8136;2005-03-01;45
114739;8136;2006-03-01;45
114740;8136;2007-03-01;45
114741;8136;2008-03-01;45
114742;8136;2009-03-01;45
114743;8136;2010-03-01;45
114744;8136;2011-03-01;45
114745;8136;2012-03-01;45
114746;8136;2013-03-01;45
114747;8136;2014-03-01;45
114748;8136;2015-03-01;45
114749;8136;2016-03-01;45
114750;8136;2017-03-01;45
114751;8136;2018-03-01;45
114752;8137;1970-03-01;45
114753;8137;1971-03-01;45
114754;8137;1972-03-01;45
114755;8137;1973-03-01;45
114756;8137;1974-03-01;45
114757;8137;1975-03-01;45
114758;8137;1976-03-01;45
114759;8137;1977-03-01;45
114760;8137;1978-03-01;45
114761;8137;1979-03-01;45
114762;8137;1980-03-01;45
114763;8137;1981-03-01;45
114764;8137;1982-03-01;45
114765;8137;1983-03-01;45
114766;8137;1984-03-01;45
114767;8137;1985-03-01;45
114768;8137;1986-03-01;45
114769;8137;1987-03-01;45
114770;8137;1988-03-01;45
114771;8137;1989-03-01;45
114772;8137;1990-03-01;45
114773;8137;1991-03-01;45
114774;8137;1992-03-01;45
114775;8137;1993-03-01;45
114776;8137;1994-03-01;45
114777;8137;1995-03-01;45
114778;8137;1996-03-01;45
114779;8137;1997-03-01;45
114780;8137;1998-03-01;45
114781;8137;1999-03-01;45
114782;8137;2000-03-01;45
114783;8137;2001-03-01;45
114784;8137;2002-03-01;45
114785;8137;2003-03-01;45
114786;8137;2004-03-01;45
114787;8137;2005-03-01;45
114788;8137;2006-03-01;45
114789;8137;2007-03-01;45
114790;8137;2008-03-01;45
114791;8137;2009-03-01;45
114792;8137;2010-03-01;45
114793;8137;2011-03-01;45
114794;8137;2012-03-01;45
114795;8137;2013-03-01;45
114796;8137;2014-03-01;45
114797;8137;2015-03-01;45
114798;8137;2016-03-01;45
114799;8137;2017-03-01;45
114800;8137;2018-03-01;45
114801;8138;1996-03-01;0
114802;8138;1997-03-01;0
114803;8138;1998-03-01;0
114804;8138;1999-03-01;0
114805;8138;2000-03-01;0
114806;8138;2001-03-01;0
114807;8138;2002-03-01;0
114808;8138;2003-03-01;0
114809;8138;2004-03-01;0
114810;8138;2005-03-01;0
114811;8138;2006-03-01;0
114812;8138;2007-03-01;0
114813;8138;2008-03-01;0
114814;8138;2009-03-01;0
114815;8138;2010-03-01;0
114816;8138;2011-03-01;0
114817;8138;2012-03-01;0
114818;8138;2013-03-01;0
114819;8138;2014-03-01;0
114820;8138;2015-03-01;0
114821;8138;2016-03-01;0
114822;8138;2017-03-01;0
114823;8138;2018-03-01;0
114824;8139;1993-03-01;45
114825;8139;1994-03-01;45
114826;8139;1995-03-01;45
114827;8139;1996-03-01;45
114828;8139;1997-03-01;45
114829;8139;1998-03-01;45
114830;8139;1999-03-01;45
114831;8139;2000-03-01;45
114832;8139;2001-03-01;45
114833;8139;2002-03-01;45
114834;8139;2003-03-01;45
114835;8139;2004-03-01;45
114836;8139;2005-03-01;45
114837;8139;2006-03-01;45
114838;8139;2007-03-01;45
114839;8139;2008-03-01;45
114840;8139;2009-03-01;45
114841;8139;2010-03-01;45
114842;8139;2011-03-01;45
114843;8139;2012-03-01;45
114844;8139;2013-03-01;45
114845;8139;2014-03-01;45
114846;8139;2015-03-01;45
114847;8139;2016-03-01;45
114848;8139;2017-03-01;45
114849;8139;2018-03-01;45
114850;8140;2005-03-01;45
114851;8140;2006-03-01;45
114852;8140;2007-03-01;45
114853;8140;2008-03-01;45
114854;8140;2009-03-01;45
114855;8140;2010-03-01;45
114856;8140;2011-03-01;45
114857;8140;2012-03-01;45
114858;8140;2013-03-01;45
114859;8140;2014-03-01;45
114860;8140;2015-03-01;45
114861;8140;2016-03-01;45
114862;8140;2017-03-01;45
114863;8140;2018-03-01;45
114864;8141;2012-03-01;20
114865;8141;2013-03-01;20
114866;8141;2014-03-01;20
114867;8141;2015-03-01;20
114868;8141;2016-03-01;20
114869;8141;2017-03-01;20
114870;8141;2018-03-01;20
114871;8142;1998-03-01;45
114872;8142;1999-03-01;45
114873;8142;2000-03-01;45
114874;8142;2001-03-01;45
114875;8142;2002-03-01;45
114876;8142;2003-03-01;45
114877;8142;2004-03-01;45
114878;8142;2005-03-01;45
114879;8142;2006-03-01;45
114880;8142;2007-03-01;45
114881;8142;2008-03-01;45
114882;8142;2009-03-01;45
114883;8142;2010-03-01;45
114884;8142;2011-03-01;45
114885;8142;2012-03-01;45
114886;8143;1999-03-01;25
114887;8143;2000-03-01;25
114888;8143;2001-03-01;25
114889;8143;2002-03-01;25
114890;8143;2003-03-01;25
114891;8143;2004-03-01;25
114892;8143;2005-03-01;25
114893;8143;2006-03-01;25
114894;8143;2007-03-01;25
114895;8143;2008-03-01;25
114896;8143;2009-03-01;25
114897;8143;2010-03-01;25
114898;8143;2011-03-01;25
114899;8143;2012-03-01;25
114900;8143;2013-03-01;25
114901;8143;2014-03-01;25
114902;8143;2015-03-01;25
114903;8143;2016-03-01;25
114904;8143;2017-03-01;25
114905;8143;2018-03-01;25
114906;8144;1976-03-01;45
114907;8144;1977-03-01;45
114908;8144;1978-03-01;45
114909;8144;1979-03-01;45
114910;8144;1980-03-01;45
114911;8144;1981-03-01;45
114912;8144;1982-03-01;45
114913;8144;1983-03-01;45
114914;8144;1984-03-01;45
114915;8144;1985-03-01;45
114916;8144;1986-03-01;45
114917;8144;1987-03-01;45
114918;8144;1988-03-01;45
114919;8144;1989-03-01;45
114920;8144;1990-03-01;45
114921;8144;1991-03-01;45
114922;8144;1992-03-01;45
114923;8144;1993-03-01;45
114924;8144;1994-03-01;45
114925;8144;1995-03-01;45
114926;8144;1996-03-01;45
114927;8144;1997-03-01;45
114928;8144;1998-03-01;45
114929;8144;1999-03-01;45
114930;8144;2000-03-01;45
114931;8144;2001-03-01;45
114932;8144;2002-03-01;45
114933;8144;2003-03-01;45
114934;8144;2004-03-01;45
114935;8144;2005-03-01;45
114936;8144;2006-03-01;45
114937;8144;2007-03-01;45
114938;8144;2008-03-01;45
114939;8144;2009-03-01;45
114940;8144;2010-03-01;45
114941;8144;2011-03-01;45
114942;8144;2012-03-01;45
114943;8144;2013-03-01;45
114944;8144;2014-03-01;45
114945;8144;2015-03-01;45
114946;8144;2016-03-01;45
114947;8144;2017-03-01;45
114948;8144;2018-03-01;45
114949;8145;2013-03-01;45
114950;8145;2014-03-01;45
114951;8145;2015-03-01;45
114952;8145;2016-03-01;45
114953;8145;2017-03-01;45
114954;8145;2018-03-01;45
114955;8146;1990-03-01;0
114956;8146;1991-03-01;0
114957;8146;1992-03-01;0
114958;8146;1993-03-01;0
114959;8146;1994-03-01;0
114960;8146;1995-03-01;0
114961;8146;1996-03-01;0
114962;8146;1997-03-01;0
114963;8146;1998-03-01;0
114964;8146;1999-03-01;0
114965;8146;2000-03-01;0
114966;8146;2001-03-01;0
114967;8146;2002-03-01;0
114968;8146;2003-03-01;0
114969;8146;2004-03-01;0
114970;8146;2005-03-01;0
114971;8146;2006-03-01;0
114972;8146;2007-03-01;0
114973;8146;2008-03-01;0
114974;8146;2009-03-01;0
114975;8146;2010-03-01;0
114976;8146;2011-03-01;0
114977;8146;2012-03-01;0
114978;8146;2013-03-01;0
114979;8146;2014-03-01;0
114980;8146;2015-03-01;0
114981;8146;2016-03-01;0
114982;8146;2017-03-01;0
114983;8146;2018-03-01;0
114984;8147;2012-03-01;45
114985;8147;2013-03-01;45
114986;8147;2014-03-01;45
114987;8147;2015-03-01;45
114988;8147;2016-03-01;45
114989;8147;2017-03-01;45
114990;8147;2018-03-01;45
114991;8148;1977-03-01;45
114992;8148;1978-03-01;45
114993;8148;1979-03-01;45
114994;8148;1980-03-01;45
114995;8148;1981-03-01;45
114996;8148;1982-03-01;45
114997;8148;1983-03-01;45
114998;8148;1984-03-01;45
114999;8148;1985-03-01;45
115000;8148;1986-03-01;45
115001;8148;1987-03-01;45
115002;8148;1988-03-01;45
115003;8148;1989-03-01;45
115004;8148;1990-03-01;45
115005;8148;1991-03-01;45
115006;8148;1992-03-01;45
115007;8148;1993-03-01;45
115008;8148;1994-03-01;45
115009;8148;1995-03-01;45
115010;8148;1996-03-01;45
115011;8148;1997-03-01;45
115012;8148;1998-03-01;45
115013;8148;1999-03-01;45
115014;8148;2000-03-01;45
115015;8148;2001-03-01;45
115016;8148;2002-03-01;45
115017;8148;2003-03-01;45
115018;8148;2004-03-01;45
115019;8148;2005-03-01;45
115020;8148;2006-03-01;45
115021;8148;2007-03-01;45
115022;8148;2008-03-01;45
115023;8148;2009-03-01;45
115024;8148;2010-03-01;45
115025;8148;2011-03-01;45
115026;8148;2012-03-01;45
115027;8148;2013-03-01;45
115028;8148;2014-03-01;45
115029;8148;2015-03-01;45
115030;8148;2016-03-01;45
115031;8148;2017-03-01;45
115032;8148;2018-03-01;45
115033;8149;2005-03-01;45
115034;8149;2006-03-01;45
115035;8149;2007-03-01;45
115036;8149;2008-03-01;45
115037;8149;2009-03-01;45
115038;8149;2010-03-01;45
115039;8149;2011-03-01;45
115040;8149;2012-03-01;45
115041;8149;2013-03-01;45
115042;8149;2014-03-01;45
115043;8149;2015-03-01;45
115044;8149;2016-03-01;45
115045;8149;2017-03-01;45
115046;8149;2018-03-01;45
115047;8150;1992-03-01;45
115048;8150;1993-03-01;45
115049;8150;1994-03-01;45
115050;8150;1995-03-01;45
115051;8150;1996-03-01;45
115052;8150;1997-03-01;45
115053;8150;1998-03-01;45
115054;8150;1999-03-01;45
115055;8150;2000-03-01;45
115056;8150;2001-03-01;45
115057;8150;2002-03-01;45
115058;8150;2003-03-01;45
115059;8150;2004-03-01;45
115060;8150;2005-03-01;45
115061;8150;2006-03-01;45
115062;8150;2007-03-01;45
115063;8150;2008-03-01;45
115064;8150;2009-03-01;45
115065;8150;2010-03-01;45
115066;8150;2011-03-01;45
115067;8150;2012-03-01;45
115068;8150;2013-03-01;45
115069;8150;2014-03-01;45
115070;8150;2015-03-01;45
115071;8150;2016-03-01;45
115072;8150;2017-03-01;45
115073;8150;2018-03-01;45
115074;8151;2007-03-01;20
115075;8151;2008-03-01;20
115076;8151;2009-03-01;20
115077;8151;2010-03-01;20
115078;8151;2011-03-01;20
115079;8151;2012-03-01;20
115080;8151;2013-03-01;20
115081;8151;2014-03-01;20
115082;8151;2015-03-01;20
115083;8151;2016-03-01;20
115084;8151;2017-03-01;20
115085;8151;2018-03-01;20
115086;8152;1997-03-01;25
115087;8152;1998-03-01;25
115088;8152;1999-03-01;25
115089;8152;2000-03-01;25
115090;8152;2001-03-01;25
115091;8152;2002-03-01;25
115092;8152;2003-03-01;25
115093;8152;2004-03-01;25
115094;8152;2005-03-01;25
115095;8152;2006-03-01;25
115096;8152;2007-03-01;25
115097;8152;2008-03-01;25
115098;8152;2009-03-01;25
115099;8152;2010-03-01;25
115100;8152;2011-03-01;25
115101;8152;2012-03-01;25
115102;8152;2013-03-01;25
115103;8152;2014-03-01;25
115104;8152;2015-03-01;25
115105;8152;2016-03-01;25
115106;8152;2017-03-01;25
115107;8152;2018-03-01;25
115108;8153;2000-03-01;45
115109;8153;2001-03-01;45
115110;8153;2002-03-01;45
115111;8153;2003-03-01;45
115112;8153;2004-03-01;45
115113;8153;2005-03-01;45
115114;8153;2006-03-01;45
115115;8153;2007-03-01;45
115116;8153;2008-03-01;45
115117;8153;2009-03-01;45
115118;8153;2010-03-01;45
115119;8153;2011-03-01;45
115120;8153;2012-03-01;45
115121;8153;2013-03-01;45
115122;8153;2014-03-01;45
115123;8153;2015-03-01;45
115124;8153;2016-03-01;45
115125;8153;2017-03-01;45
115126;8153;2018-03-01;45
115127;8154;1991-03-01;45
115128;8154;1992-03-01;45
115129;8154;1993-03-01;45
115130;8154;1994-03-01;45
115131;8154;1995-03-01;45
115132;8154;1996-03-01;45
115133;8154;1997-03-01;45
115134;8154;1998-03-01;45
115135;8154;1999-03-01;45
115136;8154;2000-03-01;45
115137;8154;2001-03-01;45
115138;8154;2002-03-01;45
115139;8154;2003-03-01;45
115140;8154;2004-03-01;45
115141;8154;2005-03-01;45
115142;8154;2006-03-01;45
115143;8154;2007-03-01;45
115144;8154;2008-03-01;45
115145;8154;2009-03-01;45
115146;8154;2010-03-01;45
115147;8154;2011-03-01;45
115148;8154;2012-03-01;45
115149;8154;2013-03-01;45
115150;8154;2014-03-01;45
115151;8154;2015-03-01;45
115152;8154;2016-03-01;45
115153;8154;2017-03-01;45
115154;8154;2018-03-01;45
115155;8155;1983-03-01;45
115156;8155;1984-03-01;45
115157;8155;1985-03-01;45
115158;8155;1986-03-01;45
115159;8155;1987-03-01;45
115160;8155;1988-03-01;45
115161;8155;1989-03-01;45
115162;8155;1990-03-01;45
115163;8155;1991-03-01;45
115164;8155;1992-03-01;45
115165;8155;1993-03-01;45
